Timestamp,Headquarters ElecMeter-Main kW,Headquarters ElecMeter-Main kWh,Headquarters GasMeter-Main Consumption,Headquarters WaterMeter-Main Consumption
2023-05-28T13:00:00-04:00 New_York,79,77.75,0,0
2023-05-28T13:15:00-04:00 New_York,79,"",0,1.100000023841858
2023-05-28T13:30:00-04:00 New_York,77,"",0,0
2023-05-28T13:45:00-04:00 New_York,76,"",0,0
2023-05-28T14:00:00-04:00 New_York,83,84.75,0,0
2023-05-28T14:15:00-04:00 New_York,79,"",0,0
2023-05-28T14:30:00-04:00 New_York,89,"",0,0
2023-05-28T14:45:00-04:00 New_York,88,"",0,0
2023-05-28T15:00:00-04:00 New_York,88,87.25,0,1.5
2023-05-28T15:15:00-04:00 New_York,85,"",0,0
2023-05-28T15:30:00-04:00 New_York,90,"",0,0
2023-05-28T15:45:00-04:00 New_York,86,"",1.399999976158142,0.5
2023-05-28T16:00:00-04:00 New_York,80,84.75,1,0
2023-05-28T16:15:00-04:00 New_York,84,"",0,0
2023-05-28T16:30:00-04:00 New_York,91,"",0,0
2023-05-28T16:45:00-04:00 New_York,84,"",0,0
2023-05-28T17:00:00-04:00 New_York,83,86.25,0,0
2023-05-28T17:15:00-04:00 New_York,84,"",0,0
2023-05-28T17:30:00-04:00 New_York,91,"",0,0
2023-05-28T17:45:00-04:00 New_York,87,"",0,0
2023-05-28T18:00:00-04:00 New_York,82,83.75,0,0
2023-05-28T18:15:00-04:00 New_York,79,"",0,0
2023-05-28T18:30:00-04:00 New_York,84,"",0,1.5
2023-05-28T18:45:00-04:00 New_York,90,"",0,0
2023-05-28T19:00:00-04:00 New_York,132,130,0,0
2023-05-28T19:15:00-04:00 New_York,133,"",0,0
2023-05-28T19:30:00-04:00 New_York,132,"",0,0
2023-05-28T19:45:00-04:00 New_York,123,"",0,0
2023-05-28T20:00:00-04:00 New_York,137,138.75,0,0
2023-05-28T20:15:00-04:00 New_York,138,"",0,0
2023-05-28T20:30:00-04:00 New_York,141,"",0,0
2023-05-28T20:45:00-04:00 New_York,139,"",0,0
2023-05-28T21:00:00-04:00 New_York,139,152.75,0,1.399999976158142
2023-05-28T21:15:00-04:00 New_York,136,"",0,0
2023-05-28T21:30:00-04:00 New_York,202,"",0,0
2023-05-28T21:45:00-04:00 New_York,134,"",0,0
2023-05-28T22:00:00-04:00 New_York,140,140.25,1.2999999523162842,0
2023-05-28T22:15:00-04:00 New_York,140,"",0,0
2023-05-28T22:30:00-04:00 New_York,141,"",0,0
2023-05-28T22:45:00-04:00 New_York,140,"",0,0
2023-05-28T23:00:00-04:00 New_York,135,135.5,0,0
2023-05-28T23:15:00-04:00 New_York,130,"",0,0
2023-05-28T23:30:00-04:00 New_York,140,"",0,0
2023-05-28T23:45:00-04:00 New_York,137,"",0,0
2023-05-29T00:00:00-04:00 New_York,129,126,0,0
2023-05-29T00:15:00-04:00 New_York,123,"",0,0
2023-05-29T00:30:00-04:00 New_York,124,"",0,0
2023-05-29T00:45:00-04:00 New_York,128,"",0,0
2023-05-29T01:00:00-04:00 New_York,135,141,0,0
2023-05-29T01:15:00-04:00 New_York,131,"",1.5,0
2023-05-29T01:30:00-04:00 New_York,185,"",1.399999976158142,1.5
2023-05-29T01:45:00-04:00 New_York,113,"",0,0
2023-05-29T02:00:00-04:00 New_York,118,125.5,0,0
2023-05-29T02:15:00-04:00 New_York,131,"",0,1.2999999523162842
2023-05-29T02:30:00-04:00 New_York,129,"",0,0
2023-05-29T02:45:00-04:00 New_York,124,"",0,0
2023-05-29T03:00:00-04:00 New_York,121,124,0,0
2023-05-29T03:15:00-04:00 New_York,126,"",0,0
2023-05-29T03:30:00-04:00 New_York,126,"",0,0
2023-05-29T03:45:00-04:00 New_York,123,"",0,0
2023-05-29T04:00:00-04:00 New_York,127,115.75,0,0
2023-05-29T04:15:00-04:00 New_York,109,"",0,0
2023-05-29T04:30:00-04:00 New_York,116,"",1.2999999523162842,0
2023-05-29T04:45:00-04:00 New_York,111,"",1,0
2023-05-29T05:00:00-04:00 New_York,117,117.25,0,0
2023-05-29T05:15:00-04:00 New_York,116,"",0,0
2023-05-29T05:30:00-04:00 New_York,117,"",0,0
2023-05-29T05:45:00-04:00 New_York,119,"",0,0
2023-05-29T06:00:00-04:00 New_York,117,115.25,0,0
2023-05-29T06:15:00-04:00 New_York,112,"",0,0
2023-05-29T06:30:00-04:00 New_York,115,"",0,0
2023-05-29T06:45:00-04:00 New_York,117,"",0,0
2023-05-29T07:00:00-04:00 New_York,73,104.25,0,0
2023-05-29T07:15:00-04:00 New_York,70,"",1,0
2023-05-29T07:30:00-04:00 New_York,79,"",0,1.100000023841858
2023-05-29T07:45:00-04:00 New_York,195,"",0,1.100000023841858
2023-05-29T08:00:00-04:00 New_York,200,371,0,0
2023-05-29T08:15:00-04:00 New_York,517,"",0,5.300000190734863
2023-05-29T08:30:00-04:00 New_York,422,"",0,3.200000047683716
2023-05-29T08:45:00-04:00 New_York,345,"",0,0
2023-05-29T09:00:00-04:00 New_York,363,373.5,0,3.0999999046325684
2023-05-29T09:15:00-04:00 New_York,342,"",0,0
2023-05-29T09:30:00-04:00 New_York,366,"",0,5.900000095367432
2023-05-29T09:45:00-04:00 New_York,423,"",0,7.099999904632568
2023-05-29T10:00:00-04:00 New_York,400,383.25,0,6.400000095367432
2023-05-29T10:15:00-04:00 New_York,387,"",0,10
2023-05-29T10:30:00-04:00 New_York,366,"",0,7.599999904632568
2023-05-29T10:45:00-04:00 New_York,380,"",0,6.400000095367432
2023-05-29T11:00:00-04:00 New_York,415,380,0,6.699999809265137
2023-05-29T11:15:00-04:00 New_York,382,"",0,4.099999904632568
2023-05-29T11:30:00-04:00 New_York,369,"",0,3.200000047683716
2023-05-29T11:45:00-04:00 New_York,354,"",1.100000023841858,0
2023-05-29T12:00:00-04:00 New_York,365,366.25,0,4.5
2023-05-29T12:15:00-04:00 New_York,386,"",0,5.900000095367432
2023-05-29T12:30:00-04:00 New_York,366,"",0,0
2023-05-29T12:45:00-04:00 New_York,348,"",0,3.4000000953674316
2023-05-29T13:00:00-04:00 New_York,373,371.5,0,5.5
2023-05-29T13:15:00-04:00 New_York,391,"",1.5,9.399999618530273
2023-05-29T13:30:00-04:00 New_York,370,"",0,0
2023-05-29T13:45:00-04:00 New_York,352,"",0,0
2023-05-29T14:00:00-04:00 New_York,370,393.5,0,2.799999952316284
2023-05-29T14:15:00-04:00 New_York,402,"",0,0
2023-05-29T14:30:00-04:00 New_York,410,"",1.2000000476837158,6.699999809265137
2023-05-29T14:45:00-04:00 New_York,392,"",1.399999976158142,3.299999952316284
2023-05-29T15:00:00-04:00 New_York,371,376.75,0,7
2023-05-29T15:15:00-04:00 New_York,353,"",0,3.5
2023-05-29T15:30:00-04:00 New_York,383,"",0,0
2023-05-29T15:45:00-04:00 New_York,400,"",0,0
2023-05-29T16:00:00-04:00 New_York,369,370,0,0
2023-05-29T16:15:00-04:00 New_York,348,"",0,0
2023-05-29T16:30:00-04:00 New_York,370,"",0,2.9000000953674316
2023-05-29T16:45:00-04:00 New_York,393,"",0,0
2023-05-29T17:00:00-04:00 New_York,375,354.25,0,0
2023-05-29T17:15:00-04:00 New_York,350,"",0,5.800000190734863
2023-05-29T17:30:00-04:00 New_York,335,"",1.2999999523162842,7.400000095367432
2023-05-29T17:45:00-04:00 New_York,357,"",1.100000023841858,0
2023-05-29T18:00:00-04:00 New_York,375,299,0,9.899999618530273
2023-05-29T18:15:00-04:00 New_York,400,"",0,0
2023-05-29T18:30:00-04:00 New_York,206,"",0,0
2023-05-29T18:45:00-04:00 New_York,215,"",0,0
2023-05-29T19:00:00-04:00 New_York,129,127,0,0
2023-05-29T19:15:00-04:00 New_York,129,"",0,0
2023-05-29T19:30:00-04:00 New_York,126,"",0,0
2023-05-29T19:45:00-04:00 New_York,124,"",0,0
2023-05-29T20:00:00-04:00 New_York,126,127,0,0
2023-05-29T20:15:00-04:00 New_York,125,"",0,0
2023-05-29T20:30:00-04:00 New_York,130,"",0,0
2023-05-29T20:45:00-04:00 New_York,127,"",0,0
2023-05-29T21:00:00-04:00 New_York,126,127,0,0.699999988079071
2023-05-29T21:15:00-04:00 New_York,126,"",1.399999976158142,0
2023-05-29T21:30:00-04:00 New_York,128,"",1.399999976158142,0.5
2023-05-29T21:45:00-04:00 New_York,128,"",0,0
2023-05-29T22:00:00-04:00 New_York,126,117.75,0,0
2023-05-29T22:15:00-04:00 New_York,116,"",0,1.7000000476837158
2023-05-29T22:30:00-04:00 New_York,111,"",0,0
2023-05-29T22:45:00-04:00 New_York,118,"",0,0
2023-05-29T23:00:00-04:00 New_York,116,117.25,0,0
2023-05-29T23:15:00-04:00 New_York,114,"",0,0
2023-05-29T23:30:00-04:00 New_York,119,"",0,0
2023-05-29T23:45:00-04:00 New_York,120,"",0,0
2023-05-30T00:00:00-04:00 New_York,151,150.25,0,0
2023-05-30T00:15:00-04:00 New_York,148,"",0,0
2023-05-30T00:30:00-04:00 New_York,149,"",0,0
2023-05-30T00:45:00-04:00 New_York,153,"",1.100000023841858,1.399999976158142
2023-05-30T01:00:00-04:00 New_York,144,145.5,1.2000000476837158,0
2023-05-30T01:15:00-04:00 New_York,143,"",0,0.8999999761581421
2023-05-30T01:30:00-04:00 New_York,144,"",0,1.899999976158142
2023-05-30T01:45:00-04:00 New_York,151,"",0,1.100000023841858
2023-05-30T02:00:00-04:00 New_York,150,147.5,0,0
2023-05-30T02:15:00-04:00 New_York,149,"",0,0
2023-05-30T02:30:00-04:00 New_York,143,"",0,0
2023-05-30T02:45:00-04:00 New_York,148,"",0,0
2023-05-30T03:00:00-04:00 New_York,154,148.5,0,0
2023-05-30T03:15:00-04:00 New_York,145,"",0,0
2023-05-30T03:30:00-04:00 New_York,148,"",0,1.899999976158142
2023-05-30T03:45:00-04:00 New_York,147,"",1.2000000476837158,0
2023-05-30T04:00:00-04:00 New_York,145,144.75,1.2999999523162842,0.8999999761581421
2023-05-30T04:15:00-04:00 New_York,142,"",0,0
2023-05-30T04:30:00-04:00 New_York,147,"",0,1.5
2023-05-30T04:45:00-04:00 New_York,145,"",0,0
2023-05-30T05:00:00-04:00 New_York,162,157,0,0
2023-05-30T05:15:00-04:00 New_York,158,"",0,1.7000000476837158
2023-05-30T05:30:00-04:00 New_York,156,"",0,0
2023-05-30T05:45:00-04:00 New_York,152,"",0,0
2023-05-30T06:00:00-04:00 New_York,156,156.75,0,0
2023-05-30T06:15:00-04:00 New_York,153,"",0,0
2023-05-30T06:30:00-04:00 New_York,161,"",0,0
2023-05-30T06:45:00-04:00 New_York,157,"",1.399999976158142,0
2023-05-30T07:00:00-04:00 New_York,108,205,1.399999976158142,0
2023-05-30T07:15:00-04:00 New_York,237,"",0,1.2999999523162842
2023-05-30T07:30:00-04:00 New_York,237,"",0,0
2023-05-30T07:45:00-04:00 New_York,238,"",0,0
2023-05-30T08:00:00-04:00 New_York,229,371.25,0,8.199999809265137
2023-05-30T08:15:00-04:00 New_York,552,"",0,0
2023-05-30T08:30:00-04:00 New_York,366,"",0,0
2023-05-30T08:45:00-04:00 New_York,338,"",0,0
2023-05-30T09:00:00-04:00 New_York,361,382,0,0
2023-05-30T09:15:00-04:00 New_York,381,"",0,5
2023-05-30T09:30:00-04:00 New_York,403,"",0,0
2023-05-30T09:45:00-04:00 New_York,383,"",0,4.599999904632568
2023-05-30T10:00:00-04:00 New_York,371,368.25,0,0
2023-05-30T10:15:00-04:00 New_York,344,"",1.2999999523162842,6.900000095367432
2023-05-30T10:30:00-04:00 New_York,369,"",0,0
2023-05-30T10:45:00-04:00 New_York,389,"",0,0
2023-05-30T11:00:00-04:00 New_York,401,380.5,0,0
2023-05-30T11:15:00-04:00 New_York,379,"",0,9.600000381469727
2023-05-30T11:30:00-04:00 New_York,358,"",0,0
2023-05-30T11:45:00-04:00 New_York,384,"",0,6.300000190734863
2023-05-30T12:00:00-04:00 New_York,389,362.5,0,0
2023-05-30T12:15:00-04:00 New_York,373,"",0,6.900000095367432
2023-05-30T12:30:00-04:00 New_York,349,"",0,0
2023-05-30T12:45:00-04:00 New_York,339,"",1.100000023841858,9.800000190734863
2023-05-30T13:00:00-04:00 New_York,357,377,1.399999976158142,3
2023-05-30T13:15:00-04:00 New_York,377,"",0,2
2023-05-30T13:30:00-04:00 New_York,397,"",0,0
2023-05-30T13:45:00-04:00 New_York,377,"",0,3.9000000953674316
2023-05-30T14:00:00-04:00 New_York,357,377.75,0,6.599999904632568
2023-05-30T14:15:00-04:00 New_York,375,"",0,5.800000190734863
2023-05-30T14:30:00-04:00 New_York,402,"",1.399999976158142,2.700000047683716
2023-05-30T14:45:00-04:00 New_York,377,"",0,0
2023-05-30T15:00:00-04:00 New_York,360,385.25,0,8.100000381469727
2023-05-30T15:15:00-04:00 New_York,351,"",0,0
2023-05-30T15:30:00-04:00 New_York,369,"",0,8.600000381469727
2023-05-30T15:45:00-04:00 New_York,461,"",0,0
2023-05-30T16:00:00-04:00 New_York,408,389,1.2000000476837158,2.4000000953674316
2023-05-30T16:15:00-04:00 New_York,387,"",1.2000000476837158,9.600000381469727
2023-05-30T16:30:00-04:00 New_York,366,"",0,9.5
2023-05-30T16:45:00-04:00 New_York,395,"",0,2.5
2023-05-30T17:00:00-04:00 New_York,398,373.75,0,8.800000190734863
2023-05-30T17:15:00-04:00 New_York,385,"",0,0
2023-05-30T17:30:00-04:00 New_York,364,"",0,6.900000095367432
2023-05-30T17:45:00-04:00 New_York,348,"",1.399999976158142,4.800000190734863
2023-05-30T18:00:00-04:00 New_York,364,273.5,1,3.4000000953674316
2023-05-30T18:15:00-04:00 New_York,386,"",0,0
2023-05-30T18:30:00-04:00 New_York,235,"",0,0
2023-05-30T18:45:00-04:00 New_York,109,"",0,0.699999988079071
2023-05-30T19:00:00-04:00 New_York,149,150,0,0
2023-05-30T19:15:00-04:00 New_York,150,"",1.2999999523162842,1.399999976158142
2023-05-30T19:30:00-04:00 New_York,149,"",0,0
2023-05-30T19:45:00-04:00 New_York,152,"",0,0
2023-05-30T20:00:00-04:00 New_York,153,152.5,0,0
2023-05-30T20:15:00-04:00 New_York,159,"",0,0
2023-05-30T20:30:00-04:00 New_York,145,"",0,0
2023-05-30T20:45:00-04:00 New_York,153,"",0,0
2023-05-30T21:00:00-04:00 New_York,143,144.5,0,0
2023-05-30T21:15:00-04:00 New_York,145,"",0,1.399999976158142
2023-05-30T21:30:00-04:00 New_York,140,"",0,0
2023-05-30T21:45:00-04:00 New_York,150,"",0,1.100000023841858
2023-05-30T22:00:00-04:00 New_York,149,149.5,0,0
2023-05-30T22:15:00-04:00 New_York,149,"",0,0
2023-05-30T22:30:00-04:00 New_York,149,"",1.2999999523162842,0
2023-05-30T22:45:00-04:00 New_York,151,"",0,0
2023-05-30T23:00:00-04:00 New_York,151,152.75,0,0
2023-05-30T23:15:00-04:00 New_York,152,"",0,0
2023-05-30T23:30:00-04:00 New_York,154,"",0,0
2023-05-30T23:45:00-04:00 New_York,154,"",0,0
2023-05-31T00:00:00-04:00 New_York,105,109,0,0
2023-05-31T00:15:00-04:00 New_York,110,"",0,0
2023-05-31T00:30:00-04:00 New_York,113,"",0,0
2023-05-31T00:45:00-04:00 New_York,108,"",0,0.6000000238418579
2023-05-31T01:00:00-04:00 New_York,109,107,1.399999976158142,0
2023-05-31T01:15:00-04:00 New_York,106,"",1.399999976158142,0
2023-05-31T01:30:00-04:00 New_York,108,"",0,0
2023-05-31T01:45:00-04:00 New_York,105,"",0,0
2023-05-31T02:00:00-04:00 New_York,117,116.25,0,0.699999988079071
2023-05-31T02:15:00-04:00 New_York,116,"",0,0
2023-05-31T02:30:00-04:00 New_York,118,"",0,0
2023-05-31T02:45:00-04:00 New_York,114,"",0,1.7000000476837158
2023-05-31T03:00:00-04:00 New_York,111,116.75,0,0
2023-05-31T03:15:00-04:00 New_York,118,"",0,0
2023-05-31T03:30:00-04:00 New_York,120,"",0,0
2023-05-31T03:45:00-04:00 New_York,118,"",0,0
2023-05-31T04:00:00-04:00 New_York,121,115,0,0
2023-05-31T04:15:00-04:00 New_York,115,"",0,0
2023-05-31T04:30:00-04:00 New_York,109,"",0,1.2999999523162842
2023-05-31T04:45:00-04:00 New_York,115,"",0,0
2023-05-31T05:00:00-04:00 New_York,106,107.5,0,0
2023-05-31T05:15:00-04:00 New_York,112,"",0,1.399999976158142
2023-05-31T05:30:00-04:00 New_York,107,"",0,0
2023-05-31T05:45:00-04:00 New_York,105,"",0,2
2023-05-31T06:00:00-04:00 New_York,100,153,0,0
2023-05-31T06:15:00-04:00 New_York,107,"",0,0
2023-05-31T06:30:00-04:00 New_York,100,"",0,0
2023-05-31T06:45:00-04:00 New_York,305,"",0,1.600000023841858
2023-05-31T07:00:00-04:00 New_York,187,187,0,0
2023-05-31T07:15:00-04:00 New_York,183,"",1.399999976158142,0
2023-05-31T07:30:00-04:00 New_York,194,"",1,0
2023-05-31T07:45:00-04:00 New_York,184,"",0,0
2023-05-31T08:00:00-04:00 New_York,185,377.25,0,0
2023-05-31T08:15:00-04:00 New_York,505,"",0,9.199999809265137
2023-05-31T08:30:00-04:00 New_York,373,"",0,0
2023-05-31T08:45:00-04:00 New_York,446,"",0,0
2023-05-31T09:00:00-04:00 New_York,357,368,0,0
2023-05-31T09:15:00-04:00 New_York,400,"",0,3.700000047683716
2023-05-31T09:30:00-04:00 New_York,383,"",0,0
2023-05-31T09:45:00-04:00 New_York,332,"",0,0
2023-05-31T10:00:00-04:00 New_York,367,361.5,0,3.5
2023-05-31T10:15:00-04:00 New_York,378,"",0,0
2023-05-31T10:30:00-04:00 New_York,363,"",0,8.699999809265137
2023-05-31T10:45:00-04:00 New_York,338,"",0,8.399999618530273
2023-05-31T11:00:00-04:00 New_York,359,387,0,2.299999952316284
2023-05-31T11:15:00-04:00 New_York,414,"",0,4.900000095367432
2023-05-31T11:30:00-04:00 New_York,398,"",0,7.199999809265137
2023-05-31T11:45:00-04:00 New_York,377,"",0,7.300000190734863
2023-05-31T12:00:00-04:00 New_York,404,403.75,1.5,0
2023-05-31T12:15:00-04:00 New_York,433,"",1.100000023841858,8.300000190734863
2023-05-31T12:30:00-04:00 New_York,401,"",0,0
2023-05-31T12:45:00-04:00 New_York,377,"",0,7.5
2023-05-31T13:00:00-04:00 New_York,358,446.25,0,0
2023-05-31T13:15:00-04:00 New_York,496,"",0,2.5
2023-05-31T13:30:00-04:00 New_York,502,"",0,8.100000381469727
2023-05-31T13:45:00-04:00 New_York,429,"",1.399999976158142,7.800000190734863
2023-05-31T14:00:00-04:00 New_York,412,463.25,0,7.300000190734863
2023-05-31T14:15:00-04:00 New_York,527,"",0,2
2023-05-31T14:30:00-04:00 New_York,446,"",0,6.300000190734863
2023-05-31T14:45:00-04:00 New_York,468,"",0,8
2023-05-31T15:00:00-04:00 New_York,405,473.5,0,0
2023-05-31T15:15:00-04:00 New_York,519,"",1.5,0
2023-05-31T15:30:00-04:00 New_York,440,"",1.5,7.400000095367432
2023-05-31T15:45:00-04:00 New_York,530,"",0,8.100000381469727
2023-05-31T16:00:00-04:00 New_York,401,448,0,3.200000047683716
2023-05-31T16:15:00-04:00 New_York,529,"",0,2.4000000953674316
2023-05-31T16:30:00-04:00 New_York,444,"",0,0
2023-05-31T16:45:00-04:00 New_York,418,"",1.399999976158142,3.5999999046325684
2023-05-31T17:00:00-04:00 New_York,560,472.75,1.2000000476837158,0
2023-05-31T17:15:00-04:00 New_York,425,"",0,3.9000000953674316
2023-05-31T17:30:00-04:00 New_York,483,"",0,7.300000190734863
2023-05-31T17:45:00-04:00 New_York,423,"",0,0
2023-05-31T18:00:00-04:00 New_York,402,342.5,0,5
2023-05-31T18:15:00-04:00 New_York,532,"",0,0
2023-05-31T18:30:00-04:00 New_York,247,"",1.2999999523162842,0
2023-05-31T18:45:00-04:00 New_York,189,"",1.100000023841858,0
2023-05-31T19:00:00-04:00 New_York,107,136,0,0
2023-05-31T19:15:00-04:00 New_York,110,"",0,0
2023-05-31T19:30:00-04:00 New_York,156,"",0,1.600000023841858
2023-05-31T19:45:00-04:00 New_York,171,"",0,0
2023-05-31T20:00:00-04:00 New_York,116,116.75,0,0
2023-05-31T20:15:00-04:00 New_York,116,"",0,0
2023-05-31T20:30:00-04:00 New_York,121,"",0,0
2023-05-31T20:45:00-04:00 New_York,114,"",0,0
2023-05-31T21:00:00-04:00 New_York,119,116.75,0,0
2023-05-31T21:15:00-04:00 New_York,114,"",0,0
2023-05-31T21:30:00-04:00 New_York,119,"",0,0
2023-05-31T21:45:00-04:00 New_York,115,"",0,0
2023-05-31T22:00:00-04:00 New_York,177,132.5,0,0
2023-05-31T22:15:00-04:00 New_York,117,"",1.399999976158142,0.5
2023-05-31T22:30:00-04:00 New_York,115,"",0,0
2023-05-31T22:45:00-04:00 New_York,121,"",0,0
2023-05-31T23:00:00-04:00 New_York,120,116.75,0,0
2023-05-31T23:15:00-04:00 New_York,119,"",0,0
2023-05-31T23:30:00-04:00 New_York,113,"",0,0
2023-05-31T23:45:00-04:00 New_York,115,"",0,0
2023-06-01T00:00:00-04:00 New_York,166,162.5,0,0
2023-06-01T00:15:00-04:00 New_York,159,"",0,0
2023-06-01T00:30:00-04:00 New_York,165,"",0,0
2023-06-01T00:45:00-04:00 New_York,160,"",1,0
2023-06-01T01:00:00-04:00 New_York,156,146.75,1.5,0
2023-06-01T01:15:00-04:00 New_York,143,"",0,0
2023-06-01T01:30:00-04:00 New_York,147,"",0,0
2023-06-01T01:45:00-04:00 New_York,141,"",0,0
2023-06-01T02:00:00-04:00 New_York,146,146.25,0,0
2023-06-01T02:15:00-04:00 New_York,149,"",0,0.699999988079071
2023-06-01T02:30:00-04:00 New_York,142,"",0,0
2023-06-01T02:45:00-04:00 New_York,148,"",0,0
2023-06-01T03:00:00-04:00 New_York,146,150.75,0,0.699999988079071
2023-06-01T03:15:00-04:00 New_York,158,"",0,0
2023-06-01T03:30:00-04:00 New_York,153,"",0,0.6000000238418579
2023-06-01T03:45:00-04:00 New_York,146,"",1.5,0
2023-06-01T04:00:00-04:00 New_York,149,150.25,1.2999999523162842,0
2023-06-01T04:15:00-04:00 New_York,149,"",0,0
2023-06-01T04:30:00-04:00 New_York,150,"",0,0
2023-06-01T04:45:00-04:00 New_York,153,"",0,1.2000000476837158
2023-06-01T05:00:00-04:00 New_York,154,152.25,0,0
2023-06-01T05:15:00-04:00 New_York,154,"",0,0
2023-06-01T05:30:00-04:00 New_York,149,"",0,1.899999976158142
2023-06-01T05:45:00-04:00 New_York,152,"",0,0
2023-06-01T06:00:00-04:00 New_York,154,153.5,0,0
2023-06-01T06:15:00-04:00 New_York,151,"",0,0
2023-06-01T06:30:00-04:00 New_York,155,"",0,0
2023-06-01T06:45:00-04:00 New_York,154,"",0,0.8999999761581421
2023-06-01T07:00:00-04:00 New_York,234,250.25,1.2000000476837158,0
2023-06-01T07:15:00-04:00 New_York,292,"",0,0.6000000238418579
2023-06-01T07:30:00-04:00 New_York,232,"",0,0
2023-06-01T07:45:00-04:00 New_York,243,"",0,0
2023-06-01T08:00:00-04:00 New_York,247,446,0,8
2023-06-01T08:15:00-04:00 New_York,565,"",0,3.5
2023-06-01T08:30:00-04:00 New_York,583,"",0,7
2023-06-01T08:45:00-04:00 New_York,389,"",0,4.5
2023-06-01T09:00:00-04:00 New_York,409,440.75,0,4.099999904632568
2023-06-01T09:15:00-04:00 New_York,409,"",0,0
2023-06-01T09:30:00-04:00 New_York,409,"",0,9.5
2023-06-01T09:45:00-04:00 New_York,536,"",0,10
2023-06-01T10:00:00-04:00 New_York,463,495,1,3.799999952316284
2023-06-01T10:15:00-04:00 New_York,447,"",1.399999976158142,7.900000095367432
2023-06-01T10:30:00-04:00 New_York,426,"",0,0
2023-06-01T10:45:00-04:00 New_York,644,"",0,9.800000190734863
2023-06-01T11:00:00-04:00 New_York,470,449,0,0
2023-06-01T11:15:00-04:00 New_York,449,"",0,4.400000095367432
2023-06-01T11:30:00-04:00 New_York,432,"",0,9.600000381469727
2023-06-01T11:45:00-04:00 New_York,445,"",1.399999976158142,0
2023-06-01T12:00:00-04:00 New_York,517,468.25,1.100000023841858,5
2023-06-01T12:15:00-04:00 New_York,467,"",0,0
2023-06-01T12:30:00-04:00 New_York,448,"",0,4.400000095367432
2023-06-01T12:45:00-04:00 New_York,441,"",0,9
2023-06-01T13:00:00-04:00 New_York,666,508.25,0,0
2023-06-01T13:15:00-04:00 New_York,475,"",1.100000023841858,0
2023-06-01T13:30:00-04:00 New_York,458,"",1.5,0
2023-06-01T13:45:00-04:00 New_York,434,"",0,6.199999809265137
2023-06-01T14:00:00-04:00 New_York,460,540.25,0,0
2023-06-01T14:15:00-04:00 New_York,687,"",0,7.400000095367432
2023-06-01T14:30:00-04:00 New_York,539,"",0,3.5
2023-06-01T14:45:00-04:00 New_York,475,"",1.2999999523162842,0
2023-06-01T15:00:00-04:00 New_York,459,510.5,0,0
2023-06-01T15:15:00-04:00 New_York,437,"",0,3.700000047683716
2023-06-01T15:30:00-04:00 New_York,665,"",0,8.199999809265137
2023-06-01T15:45:00-04:00 New_York,481,"",0,0
2023-06-01T16:00:00-04:00 New_York,457,510.5,1.399999976158142,7.599999904632568
2023-06-01T16:15:00-04:00 New_York,469,"",1.2000000476837158,0
2023-06-01T16:30:00-04:00 New_York,440,"",0,6.699999809265137
2023-06-01T16:45:00-04:00 New_York,676,"",0,0
2023-06-01T17:00:00-04:00 New_York,559,481,0,7.900000095367432
2023-06-01T17:15:00-04:00 New_York,464,"",0,0
2023-06-01T17:30:00-04:00 New_York,443,"",1.399999976158142,8.5
2023-06-01T17:45:00-04:00 New_York,458,"",1.2000000476837158,2.200000047683716
2023-06-01T18:00:00-04:00 New_York,687,374.75,0,0
2023-06-01T18:15:00-04:00 New_York,482,"",0,0
2023-06-01T18:30:00-04:00 New_York,226,"",0,0
2023-06-01T18:45:00-04:00 New_York,104,"",0,0
2023-06-01T19:00:00-04:00 New_York,143,143.75,0,0
2023-06-01T19:15:00-04:00 New_York,147,"",1,0
2023-06-01T19:30:00-04:00 New_York,146,"",1.2999999523162842,0
2023-06-01T19:45:00-04:00 New_York,139,"",0,0
2023-06-01T20:00:00-04:00 New_York,146,143.75,0,0.6000000238418579
2023-06-01T20:15:00-04:00 New_York,139,"",0,0
2023-06-01T20:30:00-04:00 New_York,141,"",0,1.7999999523162842
2023-06-01T20:45:00-04:00 New_York,149,"",0,0
2023-06-01T21:00:00-04:00 New_York,145,143.25,0,0
